job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary,experience_level
Business Analyst,11,master,15,Finance,Startup,Singapore,,2,105641,Senior
Business Analyst,20,bachelor,18,Consulting,Enterprise,Canada,0,0,196839,Senior
Business Analyst,12,bachelor,11,Education,Enterprise,UK,0,4,159683,Senior
AI Engineer,12,master,2,Telecom,Large,UK,1,0,213284,Senior
Machine Learning Engineer,12,master,15,Media,Large,UK,0,2,216435,Senior
Data Analyst,2,phd,2,Consulting,Startup,UK,,4,106279,Fresher
DevOps Engineer,1,high school,9,Retail,Small,Netherlands,0,0,92936,Fresher
Backend Developer,18,high school,7,Telecom,Enterprise,Sweden,,4,163748,Senior
Data Analyst,5,phd,11,Telecom,Medium,Netherlands,0,3,115075,Junior
Cybersecurity Analyst,2,master,6,Healthcare,Small,UK,,0,125852,Fresher
Product Manager,14,high school,11,Retail,Enterprise,USA,,1,220898,Senior
Cloud Engineer,6,bachelor,1,Consulting,Small,India,0,4,86894,Mid
Software Engineer,20,master,17,Government,Large,UK,1,0,215054,Senior
Data Analyst,3,diploma,3,Consulting,Medium,Netherlands,1,2,81456,Junior
Machine Learning Engineer,5,high school,15,Healthcare,Enterprise,USA,0,0,194224,Junior
DevOps Engineer,4,phd,12,Finance,Enterprise,USA,0,2,217322,Junior
Data Scientist,8,phd,15,Media,Medium,Netherlands,,2,153022,Mid
Cloud Engineer,14,phd,17,Finance,Large,Canada,,4,224955,Senior
AI Engineer,5,master,1,Retail,Small,Germany,,1,154246,Junior
Data Analyst,0,high school,4,Telecom,Medium,UK,1,2,80658,
Cloud Engineer,14,bachelor,3,Technology,Small,Sweden,0,2,141034,Senior
Cloud Engineer,12,master,9,Technology,Startup,Sweden,,5,147760,Senior
DevOps Engineer,3,phd,11,Retail,Large,USA,0,5,207552,Junior
Data Analyst,9,high school,19,Healthcare,Small,Sweden,,1,93484,Mid
DevOps Engineer,12,phd,14,Media,Small,Sweden,0,2,152416,Senior
Business Analyst,10,high school,12,Retail,Medium,USA,0,5,132461,Mid
AI Engineer,0,high school,15,Telecom,Startup,UK,0,1,127499,
Frontend Developer,14,diploma,19,Finance,Enterprise,USA,1,3,219812,Senior
Software Engineer,9,master,13,Telecom,Startup,UK,,1,133553,Mid
Software Engineer,6,high school,3,Manufacturing,Large,Netherlands,1,4,120369,Mid
Cybersecurity Analyst,1,high school,3,Consulting,Medium,Australia,1,2,105592,Fresher
Software Engineer,6,master,2,Technology,Startup,Germany,1,0,123335,Mid
AI Engineer,7,master,9,Healthcare,Small,India,1,2,120565,Mid
Frontend Developer,5,phd,14,Consulting,Small,Germany,1,5,153071,Junior
Product Manager,3,bachelor,13,Education,Medium,Singapore,,3,115920,Junior
DevOps Engineer,2,phd,4,Consulting,Small,Remote,,3,119930,Fresher
Cloud Engineer,6,master,2,Government,Medium,UK,0,0,147878,Mid
DevOps Engineer,18,high school,11,Government,Enterprise,Sweden,1,1,181459,Senior
Cloud Engineer,15,high school,14,Technology,Medium,Australia,0,1,140196,Senior
Cloud Engineer,10,diploma,17,Education,Startup,Australia,1,2,139121,Mid
AI Engineer,4,high school,15,Retail,Startup,Netherlands,0,4,125227,Junior
Machine Learning Engineer,15,bachelor,12,Education,Startup,Germany,,5,160067,Senior
Frontend Developer,16,high school,19,Manufacturing,Medium,Remote,1,0,134371,Senior
Machine Learning Engineer,18,master,1,Telecom,Medium,Netherlands,1,0,173743,Senior
Cloud Engineer,2,master,10,Media,Enterprise,Remote,,2,146702,Fresher
Data Scientist,20,diploma,8,Healthcare,Enterprise,Canada,0,0,219620,Senior
Software Engineer,1,master,6,Technology,Medium,Germany,,2,126735,Fresher
Product Manager,6,bachelor,13,Manufacturing,Startup,India,0,2,81292,Mid
Product Manager,4,high school,11,Finance,Medium,Remote,1,2,126796,Junior
Frontend Developer,2,diploma,6,Consulting,Large,Canada,,5,132217,Fresher
Data Scientist,19,bachelor,17,Telecom,Large,Sweden,,4,173417,Senior
Machine Learning Engineer,19,master,8,Retail,Enterprise,UK,,3,244237,Senior
Cloud Engineer,17,high school,17,Healthcare,Medium,UK,1,3,181616,Senior
DevOps Engineer,5,master,5,Retail,Startup,Australia,0,3,121545,Junior
Data Scientist,2,bachelor,7,Healthcare,Enterprise,India,0,0,83633,Fresher
Cloud Engineer,14,diploma,8,Education,Large,USA,1,0,206075,Senior
Cloud Engineer,14,high school,1,Retail,Startup,Netherlands,,4,118244,Senior
Product Manager,0,phd,18,Education,Large,Germany,0,3,178114,
AI Engineer,18,high school,1,Education,Enterprise,UK,1,1,221714,Senior
Software Engineer,7,bachelor,16,Manufacturing,Medium,Remote,1,3,136930,Mid
Cloud Engineer,4,master,17,Manufacturing,Medium,Singapore,1,1,142446,Junior
Cloud Engineer,1,master,2,Retail,Small,USA,,5,153336,Fresher
Cloud Engineer,5,bachelor,15,Technology,Medium,Netherlands,1,2,131399,Junior
Data Scientist,5,diploma,7,Media,Medium,Sweden,0,3,103397,Junior
Data Scientist,6,diploma,1,Finance,Small,Australia,0,3,107623,Mid
Product Manager,18,high school,6,Healthcare,Enterprise,UK,1,2,209926,Senior
Software Engineer,13,bachelor,7,Education,Large,Remote,,3,160076,Senior
Product Manager,1,phd,11,Manufacturing,Small,Canada,1,0,158342,Fresher
Product Manager,6,phd,14,Telecom,Large,Remote,,5,186486,Mid
Machine Learning Engineer,6,phd,4,Media,Startup,USA,1,1,178574,Mid
Data Scientist,10,phd,1,Consulting,Small,India,,1,96140,Mid
DevOps Engineer,10,master,14,Technology,Startup,Singapore,1,5,142235,Mid
Data Scientist,17,diploma,11,Finance,Medium,UK,,1,165486,Senior
Data Analyst,5,phd,6,Finance,Small,Germany,,1,120604,Junior
Data Scientist,14,diploma,3,Government,Small,USA,1,3,170103,Senior
Software Engineer,16,diploma,6,Finance,Small,Sweden,1,0,127136,Senior
Product Manager,19,high school,3,Finance,Small,Sweden,,0,142152,Senior
Backend Developer,5,bachelor,13,Finance,Large,Singapore,,4,129022,Junior
Data Analyst,8,phd,12,Education,Startup,Sweden,1,0,117168,Mid
Data Scientist,1,high school,5,Consulting,Large,Australia,1,1,104324,Fresher
Data Analyst,2,high school,1,Government,Small,Germany,,3,76686,Fresher
Machine Learning Engineer,5,master,9,Healthcare,Small,Remote,1,0,138762,Junior
Frontend Developer,1,phd,13,Retail,Enterprise,Netherlands,1,0,132917,Fresher
Cybersecurity Analyst,14,master,9,Healthcare,Medium,Canada,1,5,198642,Senior
Cybersecurity Analyst,10,master,16,Retail,Enterprise,USA,0,2,227556,Mid
Cloud Engineer,8,phd,19,Media,Small,USA,0,1,205356,Mid
Software Engineer,9,phd,13,Retail,Startup,Singapore,,4,125563,Mid
AI Engineer,10,diploma,17,Media,Enterprise,Netherlands,1,3,198820,Mid
Data Scientist,6,phd,16,Government,Startup,India,,3,91065,Mid
Data Analyst,3,master,6,Telecom,Startup,India,0,1,54999,Junior
Product Manager,20,diploma,5,Consulting,Medium,India,,0,109344,Senior
Data Analyst,2,phd,10,Finance,Large,Australia,,3,112766,Fresher
Machine Learning Engineer,20,diploma,2,Telecom,Startup,USA,0,4,184743,Senior
Frontend Developer,12,high school,3,Retail,Enterprise,Netherlands,,5,134773,Senior
Product Manager,10,phd,4,Healthcare,Small,Singapore,1,4,170158,Mid
Cloud Engineer,2,high school,15,Healthcare,Enterprise,Remote,1,5,142658,Fresher
DevOps Engineer,12,master,7,Technology,Startup,Singapore,,3,127971,Senior
AI Engineer,6,phd,5,Manufacturing,Small,Germany,,5,182855,Mid
Frontend Developer,1,high school,7,Media,Large,USA,,3,118333,Fresher
Frontend Developer,3,bachelor,8,Healthcare,Enterprise,India,0,5,86280,Junior
Business Analyst,18,phd,10,Consulting,Small,Sweden,,0,141001,Senior
Business Analyst,2,diploma,13,Consulting,Large,Singapore,,1,89268,Fresher
Backend Developer,3,diploma,14,Manufacturing,Large,Australia,0,4,122743,Junior
Product Manager,2,phd,18,Healthcare,Startup,Australia,1,3,135666,Fresher
Frontend Developer,6,bachelor,10,Education,Small,UK,,2,115564,Mid
Frontend Developer,20,bachelor,9,Healthcare,Medium,Canada,0,0,162030,Senior
Machine Learning Engineer,6,bachelor,4,Healthcare,Small,USA,0,4,169121,Mid
Cloud Engineer,18,high school,12,Healthcare,Large,Remote,1,3,173811,Senior
Business Analyst,13,bachelor,1,Manufacturing,Startup,USA,0,3,128127,Senior
Product Manager,11,high school,17,Manufacturing,Medium,Australia,,1,143190,Senior
Backend Developer,0,bachelor,4,Education,Startup,Remote,0,5,88789,
AI Engineer,8,master,13,Manufacturing,Startup,UK,0,5,165542,Mid
Machine Learning Engineer,15,bachelor,19,Consulting,Large,UK,,0,206887,Senior
Software Engineer,7,phd,12,Telecom,Medium,Remote,1,5,147215,Mid
Backend Developer,12,master,18,Technology,Medium,India,1,3,104099,Senior
Software Engineer,6,master,3,Technology,Enterprise,Canada,,1,172241,Mid
AI Engineer,8,diploma,17,Consulting,Medium,UK,0,3,176486,Mid
Product Manager,3,high school,7,Healthcare,Enterprise,Remote,,3,136113,Junior
Product Manager,6,bachelor,19,Education,Large,India,1,4,116588,Mid
AI Engineer,10,phd,18,Retail,Startup,Canada,0,0,192451,Mid
Business Analyst,1,bachelor,10,Technology,Startup,Germany,,2,84439,Fresher
Product Manager,19,bachelor,8,Telecom,Medium,Canada,0,0,202644,Senior
DevOps Engineer,10,master,4,Technology,Startup,UK,,0,142343,Mid
AI Engineer,19,bachelor,19,Media,Enterprise,Singapore,,2,223042,Senior
Cybersecurity Analyst,10,phd,14,Telecom,Startup,UK,1,2,161836,Mid
Backend Developer,18,master,19,Consulting,Enterprise,UK,1,5,236999,Senior
AI Engineer,16,diploma,8,Education,Medium,Remote,1,4,166659,Senior
Cybersecurity Analyst,17,diploma,1,Government,Small,Singapore,,0,134805,Senior
Cloud Engineer,9,master,11,Technology,Enterprise,Remote,1,5,182583,Mid
Software Engineer,18,master,10,Manufacturing,Large,UK,,2,198304,Senior
AI Engineer,10,bachelor,12,Media,Enterprise,Australia,1,1,194630,Mid
Machine Learning Engineer,16,diploma,14,Telecom,Large,Germany,,4,196705,Senior
Software Engineer,2,high school,4,Finance,Enterprise,Remote,,1,107008,Fresher
Backend Developer,9,diploma,5,Healthcare,Startup,Netherlands,1,2,101636,Mid
AI Engineer,0,bachelor,2,Government,Small,Netherlands,,2,122080,
DevOps Engineer,8,high school,6,Retail,Enterprise,Sweden,0,4,137228,Mid
Cloud Engineer,12,phd,3,Manufacturing,Startup,Netherlands,1,4,148708,Senior
Product Manager,5,phd,11,Retail,Enterprise,Canada,,1,206481,Junior
Machine Learning Engineer,10,high school,15,Retail,Large,Australia,0,4,158558,Mid
AI Engineer,12,master,15,Manufacturing,Startup,Sweden,0,0,158014,Senior
DevOps Engineer,5,high school,4,Consulting,Medium,Canada,1,2,128158,Junior
Cloud Engineer,13,diploma,3,Finance,Large,Germany,0,0,157473,Senior
Cybersecurity Analyst,13,master,6,Retail,Large,Singapore,1,1,164381,Senior
Machine Learning Engineer,2,master,7,Government,Medium,India,1,4,100272,Fresher
Data Analyst,4,bachelor,14,Telecom,Large,UK,0,1,116030,Junior
Product Manager,17,master,3,Education,Medium,UK,,5,189841,Senior
Business Analyst,10,phd,19,Retail,Small,Germany,,5,138578,Mid
Product Manager,6,phd,14,Manufacturing,Large,Singapore,,4,171863,Mid
Data Analyst,14,master,5,Government,Small,USA,0,0,133057,Senior
Backend Developer,15,bachelor,8,Government,Large,Sweden,1,0,147186,Senior
Data Scientist,8,bachelor,9,Finance,Medium,Netherlands,,5,133284,Mid
Software Engineer,3,diploma,14,Technology,Enterprise,Australia,1,1,134315,Junior
Product Manager,9,diploma,13,Healthcare,Medium,Canada,,5,163270,Mid
Data Analyst,2,bachelor,5,Retail,Large,India,1,0,68610,Fresher
Frontend Developer,12,high school,10,Finance,Small,Sweden,1,5,116539,Senior
Business Analyst,17,master,16,Finance,Large,Australia,,0,148419,Senior
Machine Learning Engineer,0,bachelor,3,Consulting,Medium,Singapore,,3,123835,
Software Engineer,13,diploma,9,Retail,Medium,USA,,1,156839,Senior
Software Engineer,8,master,18,Healthcare,Large,Remote,1,5,164764,Mid
DevOps Engineer,18,high school,6,Technology,Small,Netherlands,1,3,139094,Senior
Backend Developer,10,master,13,Education,Startup,Australia,,0,117427,Mid
Product Manager,5,diploma,9,Finance,Enterprise,India,0,4,103715,Junior
Cloud Engineer,0,high school,8,Government,Small,USA,,4,124335,
Data Analyst,7,phd,1,Government,Enterprise,UK,0,4,153557,Mid
DevOps Engineer,14,bachelor,10,Media,Enterprise,Australia,0,0,158725,Senior
Cybersecurity Analyst,6,bachelor,6,Finance,Large,Canada,0,5,171712,Mid
Cloud Engineer,20,bachelor,16,Media,Small,Canada,,5,189743,Senior
Software Engineer,13,master,8,Technology,Medium,USA,1,0,179461,Senior
Data Analyst,14,bachelor,1,Healthcare,Large,Singapore,1,4,126149,Senior
Software Engineer,4,phd,19,Finance,Enterprise,Sweden,0,4,172420,Junior
Product Manager,7,master,16,Manufacturing,Small,UK,1,2,163033,Mid
Data Scientist,16,phd,15,Telecom,Medium,India,1,4,122196,Senior
Data Analyst,10,phd,19,Education,Small,Remote,0,1,117153,Mid
Product Manager,6,master,3,Consulting,Small,Netherlands,0,1,128883,Mid
Product Manager,6,bachelor,9,Consulting,Startup,Remote,1,4,128481,Mid
DevOps Engineer,19,phd,1,Retail,Large,Germany,,1,207231,Senior
Business Analyst,2,bachelor,11,Government,Enterprise,Singapore,1,5,120245,Fresher
Machine Learning Engineer,5,phd,7,Finance,Large,Netherlands,1,4,167407,Junior
Backend Developer,6,master,10,Healthcare,Medium,Canada,,4,149477,Mid
Data Analyst,20,bachelor,2,Healthcare,Large,Germany,,3,154176,Senior
Product Manager,6,high school,1,Government,Enterprise,Netherlands,,3,145866,Mid
Product Manager,6,bachelor,10,Technology,Startup,Sweden,1,5,126744,Mid
Product Manager,15,diploma,7,Telecom,Startup,Canada,0,2,148102,Senior
Cloud Engineer,4,diploma,2,Finance,Startup,India,0,2,69236,Junior
Frontend Developer,10,high school,10,Healthcare,Small,Remote,,4,108726,Mid
DevOps Engineer,4,diploma,17,Consulting,Small,Singapore,,2,113732,Junior
Data Analyst,20,phd,11,Media,Large,Sweden,1,3,181237,Senior
DevOps Engineer,18,bachelor,5,Education,Medium,Singapore,1,4,168047,Senior
Backend Developer,9,phd,17,Healthcare,Enterprise,Singapore,0,0,182110,Mid
Machine Learning Engineer,0,master,12,Technology,Medium,USA,1,1,178856,
DevOps Engineer,2,diploma,19,Healthcare,Enterprise,Sweden,1,3,153850,Fresher
Cloud Engineer,15,master,19,Retail,Large,Germany,,0,200013,Senior
Machine Learning Engineer,20,phd,5,Education,Small,Canada,1,3,223005,Senior
Data Scientist,7,diploma,15,Media,Small,Netherlands,1,5,117414,Mid
Cloud Engineer,18,master,15,Government,Enterprise,Sweden,0,3,206535,Senior
Machine Learning Engineer,14,master,4,Consulting,Medium,USA,0,3,208529,Senior
Cybersecurity Analyst,12,phd,2,Technology,Startup,USA,0,0,178771,Senior
Business Analyst,16,bachelor,9,Retail,Small,Netherlands,0,5,122586,Senior
Cloud Engineer,3,bachelor,14,Technology,Medium,Singapore,1,5,130785,Junior
Software Engineer,19,diploma,5,Manufacturing,Enterprise,Netherlands,0,4,169325,Senior
Cybersecurity Analyst,14,master,13,Government,Large,Remote,1,3,173158,Senior
Product Manager,9,diploma,18,Healthcare,Enterprise,USA,,5,226537,Mid
Data Analyst,0,diploma,16,Technology,Medium,Canada,,0,94294,
Product Manager,5,high school,6,Retail,Medium,Australia,0,1,115579,Junior
Data Analyst,8,bachelor,15,Education,Large,USA,,5,160007,Mid
Data Analyst,19,phd,11,Finance,Large,India,0,3,117353,Senior
Machine Learning Engineer,13,high school,10,Technology,Small,Australia,,0,131438,Senior
Cybersecurity Analyst,19,diploma,2,Telecom,Startup,Canada,0,4,159588,Senior
Cybersecurity Analyst,19,master,6,Consulting,Large,Netherlands,1,2,179528,Senior
Frontend Developer,20,high school,4,Manufacturing,Small,Singapore,0,3,129207,Senior
Software Engineer,19,master,17,Retail,Medium,India,0,2,116277,Senior
Cybersecurity Analyst,16,diploma,16,Consulting,Enterprise,India,0,1,122909,Senior
Business Analyst,7,master,2,Retail,Small,Remote,0,1,96975,Mid
Machine Learning Engineer,9,phd,2,Manufacturing,Startup,Australia,0,5,144652,Mid
Backend Developer,3,bachelor,4,Government,Enterprise,UK,0,4,135911,Junior
Software Engineer,19,bachelor,10,Retail,Small,Singapore,,2,150495,Senior
Business Analyst,10,phd,17,Finance,Large,Germany,,5,164317,Mid
Business Analyst,2,phd,14,Education,Large,Remote,,0,113323,Fresher
Product Manager,1,diploma,2,Consulting,Medium,Australia,1,4,108926,Fresher
Software Engineer,2,diploma,12,Government,Small,Canada,1,1,119689,Fresher
Backend Developer,10,bachelor,10,Technology,Startup,India,,5,82888,Mid
Business Analyst,14,bachelor,14,Education,Small,Netherlands,0,1,115350,Senior
Data Analyst,17,high school,19,Retail,Small,Remote,1,5,130116,Senior
Frontend Developer,1,master,5,Finance,Medium,India,0,2,71689,Fresher
Cybersecurity Analyst,4,bachelor,14,Healthcare,Medium,UK,0,5,147792,Junior
Frontend Developer,12,bachelor,3,Education,Small,India,1,1,87781,Senior
Product Manager,15,diploma,4,Healthcare,Small,USA,0,2,177146,Senior
Cloud Engineer,5,high school,18,Finance,Startup,Canada,0,5,129808,Junior
DevOps Engineer,10,master,19,Manufacturing,Large,UK,1,1,189471,Mid
Data Analyst,18,diploma,4,Telecom,Small,Germany,0,5,113897,Senior
Backend Developer,12,phd,19,Manufacturing,Large,USA,0,4,228485,Senior
Business Analyst,1,diploma,6,Education,Small,UK,,0,83358,Fresher
Cybersecurity Analyst,20,master,11,Media,Large,Australia,1,1,183753,Senior
Data Scientist,0,master,2,Education,Large,USA,,5,159961,
DevOps Engineer,13,high school,13,Technology,Medium,Germany,1,1,153713,Senior
Cloud Engineer,4,phd,9,Manufacturing,Medium,Remote,0,2,129344,Junior
Business Analyst,13,bachelor,3,Consulting,Enterprise,Australia,,5,141493,Senior
Frontend Developer,6,high school,1,Consulting,Medium,India,,1,59783,Mid
DevOps Engineer,10,bachelor,15,Government,Enterprise,India,1,2,121269,Mid
Business Analyst,8,master,5,Media,Medium,Germany,1,1,122054,Mid
Software Engineer,18,high school,12,Finance,Small,India,1,1,92387,Senior
DevOps Engineer,4,high school,16,Healthcare,Small,Singapore,1,4,113168,Junior
Software Engineer,4,bachelor,15,Technology,Enterprise,Singapore,,0,143110,Junior
Business Analyst,3,high school,8,Finance,Large,India,1,0,60198,Junior
Business Analyst,17,bachelor,10,Technology,Enterprise,Netherlands,,0,152494,Senior
Software Engineer,10,high school,12,Education,Enterprise,Netherlands,0,4,146123,Mid
DevOps Engineer,0,diploma,16,Healthcare,Small,UK,,4,116944,
Cloud Engineer,10,master,1,Media,Small,Sweden,0,0,128459,Mid
Frontend Developer,16,diploma,17,Finance,Enterprise,Germany,,4,181371,Senior
Frontend Developer,13,bachelor,13,Healthcare,Enterprise,Canada,0,4,185464,Senior
Product Manager,19,master,4,Retail,Startup,UK,0,0,167777,Senior
Cloud Engineer,16,high school,17,Government,Small,Singapore,1,1,140166,Senior
Data Analyst,3,high school,3,Media,Medium,Remote,0,2,81648,Junior
AI Engineer,4,diploma,10,Media,Medium,UK,0,2,158506,Junior
Data Analyst,11,master,6,Government,Startup,Remote,0,0,104692,Senior
Cybersecurity Analyst,4,high school,4,Technology,Small,Australia,1,4,105958,Junior
Frontend Developer,8,high school,2,Government,Startup,India,,1,51837,Mid
